date;dem_yield2;dem_yield5;dem_yield10;dem_yield30;us_yield2;us_yield5;us_yield10;us_yield30;;;;
15/08/2014;-0.014;0.191;0.952;1.838;0.4074;1.5361;2.3397;3.1323;;;;
18/08/2014;-0.005;0.228;1.013;1.9;0.4154;1.5739;2.3927;3.1983;;;;
19/08/2014;-0.01;0.221;1;1.881;0.4273;1.5755;2.3997;3.2131;;;;
20/08/2014;0.001;0.216;0.989;1.856;0.4717;1.6299;2.4264;3.2205;;;;
21/08/2014;0.005;0.223;0.992;1.857;0.4676;1.6299;2.4068;3.1884;;;;
22/08/2014;0.002;0.221;0.981;1.831;0.4918;1.6597;2.4024;3.1566;;;;
25/08/2014;-0.035;0.182;0.947;1.813;0.5;1.6647;2.382;3.1314;;;;
26/08/2014;-0.02;0.193;0.938;1.802;0.4918;1.6597;2.3962;3.1623;;;;
27/08/2014;-0.02;0.177;0.909;1.775;0.5118;1.6382;2.3573;3.1024;;;;
28/08/2014;-0.02;0.18;0.883;1.732;0.5;1.6315;2.3361;3.0744;;;;
29/08/2014;-0.033;0.172;0.89;1.748;0.4882;1.625;2.3431;3.0792;;;;
01/09/2014;-0.047;0.156;0.881;1.762;0.4882;1.625;2.3431;3.0792;;;;
02/09/2014;-0.036;0.171;0.93;1.825;0.5237;1.684;2.4211;3.1753;;;;
03/09/2014;-0.023;0.251;0.954;1.869;0.5158;1.6725;2.3962;3.1419;;;;
04/09/2014;-0.08;0.197;0.969;1.945;0.5317;1.712;2.4497;3.209;;;;
05/09/2014;-0.074;0.192;0.928;1.903;0.5079;1.6923;2.4587;3.2263;;;;
08/09/2014;-0.072;0.202;0.952;1.915;0.5279;1.7187;2.4712;3.2247;;;;
09/09/2014;-0.077;0.218;0.996;1.969;0.5558;1.7617;2.5036;3.2338;;;;
10/09/2014;-0.07;0.216;1.046;1.975;0.5679;1.7883;2.5414;3.2722;;;;
11/09/2014;-0.076;0.21;1.039;1.96;0.56;1.7884;2.5496;3.2772;;;;
12/09/2014;-0.06;0.237;1.082;1.995;0.5602;1.8169;2.6105;3.3441;;;;
15/09/2014;-0.073;0.219;1.066;1.991;0.5402;1.7871;2.5887;3.3433;;;;
16/09/2014;-0.06;0.217;1.06;2.014;0.5362;1.7738;2.5924;3.3604;;;;
17/09/2014;-0.069;0.202;1.049;2;0.5686;1.8305;2.6198;3.369;;;;
18/09/2014;-0.058;0.24;1.081;2.024;0.5606;1.8306;2.6144;3.3476;;;;
19/09/2014;-0.071;0.201;1.042;1.989;0.5649;1.8109;2.5745;3.284;;;;
22/09/2014;-0.067;0.192;1.01;1.944;0.5487;1.781;2.5636;3.2891;;;;
23/09/2014;-0.051;0.206;1.012;1.929;0.5366;1.7577;2.5275;3.2463;;;;
24/09/2014;-0.057;0.206;1.003;1.923;0.5866;1.7945;2.5637;3.279;;;;
25/09/2014;-0.067;0.174;0.972;1.911;0.5511;1.7516;2.5022;3.2115;;;;
26/09/2014;-0.071;0.172;0.971;1.886;0.5748;1.7959;2.5276;3.214;;;;
29/09/2014;-0.071;0.168;0.963;1.874;0.5708;1.7566;2.4771;3.1647;;;;
30/09/2014;-0.083;0.146;0.946;1.871;0.567;1.7566;2.4888;3.1967;;;;
01/10/2014;-0.087;0.126;0.901;1.825;0.5158;1.6698;2.3856;3.0919;;;;
02/10/2014;-0.075;0.143;0.902;1.819;0.5237;1.6845;2.425;3.1427;;;;
03/10/2014;-0.068;0.161;0.925;1.823;0.5575;1.7221;2.434;3.1233;;;;
06/10/2014;-0.072;0.152;0.906;1.82;0.5318;1.6925;2.4196;3.1273;;;;
07/10/2014;-0.067;0.152;0.905;1.83;0.504;1.6221;2.3391;3.0464;;;;
08/10/2014;-0.067;0.155;0.907;1.834;0.4483;1.5502;2.3213;3.0599;;;;
09/10/2014;-0.064;0.153;0.905;1.835;0.4403;1.5598;2.3133;3.0496;;;;
10/10/2014;-0.057;0.151;0.886;1.815;0.4239;1.5317;2.2804;3.0124;;;;
13/10/2014;-0.048;0.165;0.894;1.835;0.4239;1.5317;2.2804;3.0124;;;;
14/10/2014;-0.053;0.138;0.837;1.758;0.3678;1.4404;2.1973;2.9531;;;;
15/10/2014;-0.064;0.096;0.755;1.653;0.3076;1.3429;2.1358;2.9176;;;;
16/10/2014;-0.054;0.154;0.819;1.713;0.3433;1.3799;2.1559;2.9353;;;;
17/10/2014;-0.054;0.165;0.858;1.768;0.3709;1.4151;2.1936;2.9678;;;;
20/10/2014;-0.066;0.143;0.848;1.767;0.3505;1.4052;2.1909;2.9655;;;;
21/10/2014;-0.051;0.159;0.87;1.789;0.3624;1.4278;2.2217;2.9904;;;;
22/10/2014;-0.046;0.149;0.87;1.79;0.3582;1.426;2.2164;2.9904;;;;
23/10/2014;-0.046;0.165;0.901;1.829;0.3863;1.4928;2.2712;3.0431;;;;
24/10/2014;-0.04;0.169;0.891;1.815;0.3859;1.4956;2.2685;3.0423;;;;
27/10/2014;-0.046;0.155;0.868;1.777;0.3816;1.4873;2.2605;3.0368;;;;
28/10/2014;-0.049;0.163;0.876;1.782;0.3937;1.5151;2.296;3.0678;;;;
29/10/2014;-0.041;0.174;0.897;1.807;0.4811;1.5841;2.3174;3.0495;;;;
30/10/2014;-0.045;0.14;0.844;1.745;0.4693;1.5718;2.3058;3.0463;;;;
31/10/2014;-0.058;0.125;0.84;1.758;0.4914;1.6095;2.3353;3.0662;;;;
03/11/2014;-0.05;0.143;0.852;1.779;0.5114;1.6277;2.3425;3.0638;;;;
04/11/2014;-0.055;0.115;0.806;1.728;0.5116;1.6244;2.3335;3.0478;;;;
05/11/2014;-0.061;0.12;0.826;1.765;0.5217;1.6311;2.3424;3.059;;;;
06/11/2014;-0.061;0.118;0.826;1.771;0.5497;1.674;2.3856;3.103;;;;
07/11/2014;-0.061;0.109;0.816;1.753;0.4985;1.5836;2.2976;3.028;;;;
10/11/2014;-0.053;0.125;0.834;1.758;0.5349;1.643;2.3604;3.0926;;;;
11/11/2014;-0.05;0.121;0.826;1.753;0.5349;1.643;2.3604;3.0926;;;;
12/11/2014;-0.048;0.114;0.809;1.733;0.5392;1.6514;2.3712;3.1046;;;;
13/11/2014;-0.047;0.103;0.798;1.723;0.5153;1.6201;2.3399;3.0709;;;;
14/11/2014;-0.046;0.104;0.784;1.694;0.5119;1.6054;2.3204;3.0487;;;;
17/11/2014;-0.039;0.118;0.801;1.713;0.508;1.6253;2.3399;3.0624;;;;
18/11/2014;-0.03;0.126;0.796;1.711;0.5042;1.6055;2.3151;3.0383;;;;
19/11/2014;-0.016;0.175;0.848;1.757;0.5205;1.6436;2.3594;3.0769;;;;
20/11/2014;-0.023;0.137;0.798;1.709;0.5086;1.6288;2.3373;3.0543;;;;
21/11/2014;-0.041;0.119;0.769;1.689;0.501;1.6074;2.3099;3.0175;;;;
24/11/2014;-0.039;0.122;0.78;1.703;0.493;1.6008;2.3064;3.0199;;;;
25/11/2014;-0.039;0.113;0.747;1.664;0.5197;1.5677;2.257;2.9605;;;;
26/11/2014;-0.044;0.11;0.735;1.637;0.5157;1.5587;2.2447;2.9542;;;;
27/11/2014;-0.042;0.105;0.7;1.596;0.5157;1.5587;2.2447;2.9542;;;;
28/11/2014;-0.034;0.111;0.7;1.593;0.4685;1.4805;2.164;2.8888;;;;
01/12/2014;-0.028;0.137;0.727;1.625;0.4961;1.5359;2.235;2.9628;;;;
02/12/2014;-0.032;0.14;0.741;1.633;0.5355;1.5948;2.2923;3.0127;;;;
03/12/2014;-0.034;0.125;0.747;1.65;0.5554;1.603;2.2799;2.9849;;;;
04/12/2014;-0.019;0.136;0.772;1.659;0.5396;1.5719;2.2341;2.9361;;;;
05/12/2014;-0.017;0.138;0.78;1.658;0.6433;1.684;2.3065;2.9667;;;;
08/12/2014;-0.037;0.1;0.712;1.595;0.6275;1.6626;2.257;2.9042;;;;
09/12/2014;-0.037;0.096;0.685;1.54;0.6117;1.6198;2.2129;2.8702;;;;
10/12/2014;-0.031;0.094;0.68;1.523;0.5679;1.559;2.1638;2.832;;;;
11/12/2014;-0.037;0.09;0.676;1.519;0.6;1.5952;2.162;2.8069;;;;
12/12/2014;-0.046;0.078;0.623;1.437;0.5401;1.5114;2.0817;2.7372;;;;
15/12/2014;-0.056;0.075;0.622;1.446;0.5764;1.5707;2.1182;2.7468;;;;
16/12/2014;-0.064;0.071;0.595;1.406;0.5523;1.5164;2.0591;2.6906;;;;
17/12/2014;-0.074;0.063;0.591;1.412;0.617;1.612;2.1356;2.7275;;;;
18/12/2014;-0.079;0.07;0.616;1.456;0.6313;1.6618;2.2075;2.8182;;;;
19/12/2014;-0.086;0.055;0.592;1.449;0.638;1.6471;2.1618;2.7542;;;;
22/12/2014;-0.097;0.053;0.6;1.464;0.6586;1.6571;2.1583;2.743;;;;
23/12/2014;-0.095;0.054;0.591;1.456;0.7393;1.7355;2.2614;2.8517;;;;
24/12/2014;-0.099;0.05;0.587;1.446;0.7393;1.7611;2.2632;2.8341;;;;
25/12/2014;-0.099;0.05;0.587;1.446;0.7393;1.7611;2.2632;2.8341;;;;
26/12/2014;-0.099;0.05;0.587;1.446;0.7393;1.7611;2.2499;2.8165;;;;
29/12/2014;-0.102;0.013;0.543;1.395;0.7078;1.7068;2.2021;2.7728;;;;
30/12/2014;-0.109;0.009;0.539;1.385;0.6841;1.679;2.1871;2.7563;;;;
31/12/2014;-0.11;0.008;0.538;1.384;0.6645;1.6528;2.1712;2.7518;;;;
01/01/2015;-0.11;0.008;0.538;1.384;0.6645;1.6528;2.1712;2.7518;;;;
02/01/2015;-0.114;-0.006;0.497;1.324;0.6647;1.607;2.1105;2.688;;;;
05/01/2015;-0.103;0.008;0.517;1.318;0.6568;1.5645;2.032;2.5987;;;;
06/01/2015;-0.108;-0.008;0.445;1.173;0.625;1.478;1.9402;2.5023;;;;
07/01/2015;-0.111;-0.003;0.483;1.236;0.6091;1.4779;1.9677;2.5289;;;;
08/01/2015;-0.106;0.007;0.509;1.279;0.6051;1.4909;2.0179;2.5993;;;;
09/01/2015;-0.122;-0.005;0.491;1.247;0.561;1.419;1.9449;2.5281;;;;
12/01/2015;-0.117;0.002;0.478;1.214;0.5449;1.3799;1.907;2.4965;;;;
13/01/2015;-0.124;-0.001;0.476;1.219;0.5388;1.3684;1.9;2.4992;;;;
14/01/2015;-0.122;-0.017;0.423;1.163;0.5006;1.3196;1.8553;2.4685;;;;
15/01/2015;-0.148;-0.045;0.473;1.165;0.4122;1.1613;1.7149;2.3677;;;;
16/01/2015;-0.165;-0.051;0.452;1.156;0.4835;1.3026;1.8368;2.4531;;;;
19/01/2015;-0.171;-0.051;0.439;1.146;0.4835;1.3026;1.8368;2.4531;;;;
20/01/2015;-0.159;-0.033;0.448;1.139;0.4914;1.2797;1.788;2.3777;;;;
21/01/2015;-0.168;0.038;0.523;1.216;0.5074;1.3494;1.8717;2.4614;;;;
22/01/2015;-0.173;0.014;0.446;1.155;0.5174;1.3639;1.8631;2.4385;;;;
23/01/2015;-0.169;-0.026;0.361;1.065;0.4864;1.308;1.7968;2.3735;;;;
26/01/2015;-0.151;0.015;0.394;1.099;0.5107;1.3372;1.8241;2.3972;;;;
27/01/2015;-0.158;0.015;0.381;1.072;0.5105;1.3354;1.8231;2.3999;;;;
28/01/2015;-0.171;-0.017;0.352;1.031;0.4654;1.2391;1.7207;2.2908;;;;
29/01/2015;-0.18;-0.019;0.358;1.039;0.5158;1.2698;1.7512;2.3148;;;;
30/01/2015;-0.187;-0.051;0.302;0.949;0.4488;1.1548;1.6407;2.2222;;;;
02/02/2015;-0.185;-0.047;0.312;0.93;0.4586;1.1789;1.6642;2.2503;;;;
03/02/2015;-0.196;-0.039;0.344;0.967;0.5079;1.2889;1.7915;2.3792;;;;
04/02/2015;-0.193;-0.036;0.365;0.968;0.4842;1.2484;1.7513;2.3481;;;;
05/02/2015;-0.197;-0.031;0.365;0.956;0.5198;1.3036;1.8204;2.4318;;;;
06/02/2015;-0.209;-0.039;0.374;0.959;0.6435;1.4788;1.9567;2.5287;;;;
09/02/2015;-0.205;-0.047;0.354;0.942;0.6517;1.5069;1.9775;2.5528;;;;
10/02/2015;-0.219;-0.044;0.369;0.954;0.6499;1.512;1.9967;2.5763;;;;
11/02/2015;-0.222;-0.057;0.354;0.939;0.6642;1.5419;2.0176;2.5863;;;;
12/02/2015;-0.226;-0.075;0.318;0.89;0.6242;1.4908;1.9844;2.5755;;;;
13/02/2015;-0.223;-0.068;0.341;0.922;0.6411;1.5377;2.0504;2.6478;;;;
16/02/2015;-0.227;-0.071;0.333;0.926;0.6411;1.5377;2.0504;2.6478;;;;
17/02/2015;-0.216;-0.049;0.37;0.972;0.6615;1.6059;2.1379;2.7268;;;;
18/02/2015;-0.226;-0.062;0.38;1.018;0.597;1.5181;2.08;2.7102;;;;
19/02/2015;-0.217;-0.063;0.379;1.041;0.6174;1.5764;2.1142;2.7339;;;;
20/02/2015;-0.225;-0.075;0.365;1.048;0.6321;1.5852;2.1117;2.7142;;;;
23/02/2015;-0.22;-0.075;0.364;1.059;0.6017;1.5404;2.0574;2.6572;;;;
24/02/2015;-0.222;-0.066;0.374;1.062;0.5529;1.4559;1.98;2.5918;;;;
25/02/2015;-0.234;-0.092;0.324;1.01;0.6026;1.4527;1.9688;2.5698;;;;
26/02/2015;-0.238;-0.106;0.297;0.961;0.6461;1.5365;2.0295;2.6294;;;;
27/02/2015;-0.229;-0.088;0.327;1.006;0.6184;1.4988;1.993;2.5903;;;;
02/03/2015;-0.216;-0.064;0.355;1.031;0.6621;1.5743;2.082;2.6814;;;;
03/03/2015;-0.213;-0.062;0.361;1.029;0.6782;1.6056;2.1189;2.7143;;;;
04/03/2015;-0.206;-0.041;0.382;1.034;0.6546;1.5876;2.1172;2.7198;;;;
05/03/2015;-0.205;-0.068;0.347;0.946;0.6389;1.5729;2.1154;2.7285;;;;
06/03/2015;-0.211;-0.053;0.393;0.986;0.7234;1.6939;2.2414;2.8409;;;;
09/03/2015;-0.222;-0.085;0.311;0.893;0.6917;1.6493;2.1907;2.798;;;;
10/03/2015;-0.24;-0.119;0.233;0.759;0.6799;1.6081;2.1297;2.7231;;;;
11/03/2015;-0.241;-0.122;0.208;0.695;0.6802;1.6049;2.1086;2.6853;;;;
12/03/2015;-0.236;-0.098;0.247;0.722;0.6644;1.5968;2.1156;2.6995;;;;
13/03/2015;-0.234;-0.092;0.256;0.717;0.657;1.5839;2.114;2.6987;;;;
16/03/2015;-0.215;-0.058;0.278;0.694;0.6491;1.5526;2.0717;2.6449;;;;
17/03/2015;-0.209;-0.054;0.281;0.721;0.6716;1.5527;2.0507;2.6026;;;;
18/03/2015;-0.234;-0.104;0.196;0.649;0.5525;1.3881;1.9199;2.5104;;;;
19/03/2015;-0.237;-0.105;0.186;0.627;0.6092;1.467;1.9685;2.5291;;;;
20/03/2015;-0.24;-0.113;0.183;0.631;0.5812;1.4144;1.9303;2.5059;;;;
23/03/2015;-0.228;-0.071;0.223;0.659;0.5691;1.3897;1.912;2.5141;;;;
24/03/2015;-0.224;-0.061;0.235;0.666;0.557;1.3602;1.8731;2.4643;;;;
25/03/2015;-0.237;-0.075;0.219;0.64;0.6023;1.4145;1.925;2.5074;;;;
26/03/2015;-0.248;-0.089;0.214;0.653;0.6102;1.4579;1.9894;2.5798;;;;
27/03/2015;-0.249;-0.095;0.206;0.647;0.5944;1.4351;1.9615;2.5404;;;;
30/03/2015;-0.249;-0.084;0.205;0.634;0.5787;1.4026;1.9475;2.5479;;;;
31/03/2015;-0.255;-0.102;0.18;0.603;0.5551;1.3701;1.9231;2.5359;;;;
01/04/2015;-0.259;-0.109;0.166;0.6;0.5355;1.3182;1.8573;2.4651;;;;
02/04/2015;-0.257;-0.089;0.193;0.647;0.5396;1.3506;1.9117;2.5321;;;;
03/04/2015;-0.257;-0.089;0.193;0.647;0.4762;1.2533;1.8389;2.4858;;;;
06/04/2015;-0.257;-0.089;0.193;0.647;0.496;1.3035;1.8952;2.5532;;;;
07/04/2015;-0.269;-0.107;0.185;0.672;0.5159;1.3213;1.8848;2.5179;;;;
08/04/2015;-0.286;-0.137;0.162;0.654;0.5318;1.3473;1.9047;2.5291;;;;
09/04/2015;-0.278;-0.133;0.159;0.648;0.5478;1.3978;1.9596;2.5981;;;;
10/04/2015;-0.281;-0.13;0.154;0.638;0.556;1.3946;1.9473;2.5791;;;;
13/04/2015;-0.279;-0.13;0.156;0.614;0.528;1.3668;1.9272;2.573;;;;
14/04/2015;-0.281;-0.138;0.137;0.577;0.512;1.3374;1.8985;2.5427;;;;
15/04/2015;-0.276;-0.15;0.106;0.526;0.496;1.3145;1.888;2.5397;;;;
16/04/2015;-0.277;-0.152;0.084;0.496;0.4839;1.2998;1.8897;2.5753;;;;
17/04/2015;-0.272;-0.155;0.077;0.477;0.5081;1.3062;1.8653;2.5194;;;;
20/04/2015;-0.269;-0.147;0.074;0.464;0.5202;1.3176;1.8896;2.5624;;;;
21/04/2015;-0.269;-0.141;0.1;0.503;0.5162;1.3307;1.9087;2.5806;;;;
22/04/2015;-0.263;-0.099;0.164;0.577;0.5446;1.393;1.9788;2.6616;;;;
23/04/2015;-0.267;-0.103;0.164;0.603;0.5284;1.3651;1.9577;2.653;;;;
24/04/2015;-0.264;-0.102;0.154;0.607;0.5041;1.3141;1.9086;2.6098;;;;
27/04/2015;-0.271;-0.109;0.161;0.624;0.5163;1.3371;1.9208;2.6121;;;;
28/04/2015;-0.274;-0.117;0.162;0.64;0.561;1.4013;2.0034;2.7031;;;;
29/04/2015;-0.238;-0.037;0.284;0.792;0.557;1.4221;2.0388;2.7523;;;;
30/04/2015;-0.224;0.007;0.364;0.865;0.567;1.4254;2.0317;2.7404;;;;
01/05/2015;-0.227;0.017;0.37;0.877;0.595;1.4989;2.1135;2.8273;;;;
04/05/2015;-0.219;0.038;0.452;0.992;0.5991;1.5023;2.144;2.8765;;;;
05/05/2015;-0.225;0.056;0.514;1.067;0.623;1.5499;2.1853;2.9122;;;;
06/05/2015;-0.222;0.086;0.585;1.205;0.6351;1.5862;2.2431;2.9929;;;;
07/05/2015;-0.208;0.085;0.589;1.163;0.6313;1.5616;2.18;2.9105;;;;
08/05/2015;-0.208;0.058;0.546;1.134;0.5719;1.4879;2.1478;2.9006;;;;
11/05/2015;-0.208;0.084;0.609;1.227;0.616;1.6;2.2797;3.041;;;;
12/05/2015;-0.201;0.104;0.674;1.303;0.5961;1.5621;2.2489;3.0127;;;;
13/05/2015;-0.192;0.12;0.723;1.393;0.5762;1.5655;2.2926;3.087;;;;
14/05/2015;-0.187;0.111;0.701;1.377;0.5441;1.5046;2.2301;3.0497;;;;
15/05/2015;-0.199;0.082;0.623;1.261;0.5363;1.4603;2.1424;2.9292;;;;
18/05/2015;-0.198;0.083;0.648;1.3;0.5767;1.5362;2.2337;3.0295;;;;
19/05/2015;-0.214;0.055;0.593;1.207;0.6133;1.6026;2.2886;3.0753;;;;
20/05/2015;-0.216;0.069;0.631;1.256;0.585;1.5513;2.2479;3.0471;;;;
21/05/2015;-0.224;0.07;0.638;1.275;0.573;1.5117;2.1898;2.9881;;;;
22/05/2015;-0.219;0.059;0.602;1.242;0.6142;1.5617;2.2092;2.9841;;;;
25/05/2015;-0.216;0.062;0.603;1.242;0.6142;1.5617;2.2092;2.9841;;;;
26/05/2015;-0.229;0.024;0.545;1.183;0.6123;1.5203;2.139;2.8981;;;;
27/05/2015;-0.232;0.022;0.553;1.197;0.6485;1.5303;2.1285;2.8673;;;;
28/05/2015;-0.229;0.023;0.529;1.158;0.6289;1.5163;2.1355;2.8873;;;;
29/05/2015;-0.229;-0.004;0.486;1.105;0.6053;1.4853;2.1214;2.8818;;;;
01/06/2015;-0.219;0.027;0.54;1.145;0.6447;1.5457;2.1794;2.9338;;;;
02/06/2015;-0.197;0.101;0.713;1.331;0.6527;1.6063;2.2624;3.0143;;;;
03/06/2015;-0.187;0.182;0.881;1.514;0.6725;1.6869;2.3642;3.1022;;;;
04/06/2015;-0.189;0.159;0.837;1.486;0.6607;1.6409;2.307;3.0407;;;;
05/06/2015;-0.182;0.167;0.843;1.517;0.7087;1.7402;2.4076;3.1136;;;;
08/06/2015;-0.172;0.181;0.878;1.564;0.6808;1.7055;2.3824;3.1144;;;;
09/06/2015;-0.16;0.226;0.949;1.653;0.7169;1.7537;2.4384;3.1663;;;;
10/06/2015;-0.167;0.219;0.98;1.7;0.725;1.7854;2.4838;3.2156;;;;
11/06/2015;-0.172;0.182;0.883;1.585;0.7131;1.7257;2.3772;3.0957;;;;
12/06/2015;-0.187;0.152;0.833;1.539;0.7256;1.7444;2.3918;3.103;;;;
15/06/2015;-0.187;0.153;0.823;1.514;0.7015;1.7013;2.3559;3.0851;;;;
16/06/2015;-0.197;0.133;0.796;1.499;0.6855;1.6599;2.3093;3.0407;;;;
17/06/2015;-0.198;0.133;0.807;1.513;0.6492;1.6252;2.3165;3.0932;;;;
18/06/2015;-0.201;0.133;0.806;1.503;0.6331;1.6253;2.3345;3.1292;;;;
19/06/2015;-0.206;0.102;0.75;1.451;0.6169;1.5709;2.2577;3.0471;;;;
22/06/2015;-0.192;0.163;0.883;1.615;0.6575;1.6671;2.3725;3.1606;;;;
23/06/2015;-0.192;0.148;0.871;1.625;0.6779;1.6955;2.4087;3.1964;;;;
24/06/2015;-0.2;0.137;0.843;1.603;0.6802;1.6656;2.3672;3.1458;;;;
25/06/2015;-0.204;0.131;0.861;1.647;0.688;1.7101;2.4088;3.1756;;;;
26/06/2015;-0.193;0.167;0.921;1.716;0.7117;1.7545;2.4726;3.2402;;;;
29/06/2015;-0.216;0.107;0.794;1.594;0.6329;1.6217;2.3242;3.0998;;;;
30/06/2015;-0.229;0.073;0.763;1.569;0.6427;1.6479;2.3531;3.1236;;;;
01/07/2015;-0.242;0.152;0.812;1.656;0.6882;1.7053;2.4219;3.2015;;;;
02/07/2015;-0.252;0.158;0.844;1.692;0.627;1.6315;2.3823;3.1865;;;;
03/07/2015;-0.256;0.123;0.789;1.609;0.627;1.6315;2.3823;3.1865;;;;
06/07/2015;-0.252;0.106;0.763;1.57;0.5892;1.5563;2.285;3.0827;;;;
07/07/2015;-0.265;0.06;0.642;1.409;0.5852;1.5464;2.2582;3.0399;;;;
08/07/2015;-0.265;0.092;0.67;1.39;0.5414;1.4876;2.1922;2.9745;;;;
09/07/2015;-0.259;0.103;0.718;1.472;0.5851;1.5856;2.3211;3.1203;;;;
10/07/2015;-0.212;0.219;0.896;1.657;0.637;1.6562;2.3972;3.1899;;;;
13/07/2015;-0.227;0.172;0.854;1.666;0.6772;1.7173;2.4538;3.2362;;;;
14/07/2015;-0.23;0.16;0.835;1.629;0.637;1.6579;2.401;3.1958;;;;
15/07/2015;-0.234;0.128;0.827;1.547;0.625;1.6249;2.3521;3.1385;;;;
16/07/2015;-0.222;0.146;0.832;1.536;0.6552;1.653;2.3503;3.1089;;;;
17/07/2015;-0.222;0.12;0.787;1.485;0.6655;1.6695;2.3469;3.0828;;;;
20/07/2015;-0.22;0.111;0.761;1.459;0.7061;1.706;2.3723;3.0942;;;;
21/07/2015;-0.223;0.121;0.78;1.497;0.6778;1.653;2.3253;3.0617;;;;
22/07/2015;-0.23;0.101;0.746;1.454;0.7063;1.6713;2.3235;3.0367;;;;
23/07/2015;-0.23;0.092;0.741;1.447;0.6942;1.6332;2.2677;2.9673;;;;
24/07/2015;-0.227;0.07;0.69;1.377;0.6781;1.6183;2.2624;2.9618;;;;
27/07/2015;-0.226;0.077;0.69;1.378;0.6495;1.562;2.2175;2.9327;;;;
28/07/2015;-0.236;0.068;0.689;1.377;0.668;1.5885;2.2499;2.965;;;;
29/07/2015;-0.244;0.072;0.716;1.43;0.7038;1.6133;2.2859;2.9975;;;;
30/07/2015;-0.241;0.039;0.649;1.35;0.7275;1.6201;2.2589;2.9429;;;;
31/07/2015;-0.235;0.044;0.643;1.314;0.6606;1.5287;2.1801;2.9061;;;;
03/08/2015;-0.243;0.032;0.628;1.307;0.6646;1.5157;2.148;2.852;;;;
04/08/2015;-0.252;0.027;0.638;1.34;0.7322;1.6037;2.2213;2.8968;;;;
05/08/2015;-0.248;0.078;0.753;1.477;0.7263;1.6446;2.2699;2.9437;;;;
06/08/2015;-0.244;0.059;0.708;1.431;0.7006;1.6102;2.2214;2.8914;;;;
07/08/2015;-0.263;0.025;0.661;1.379;0.7169;1.5709;2.1623;2.8191;;;;
10/08/2015;-0.27;0.039;0.697;1.415;0.721;1.6102;2.2269;2.896;;;;
11/08/2015;-0.277;0.009;0.631;1.316;0.673;1.5233;2.1409;2.8092;;;;
12/08/2015;-0.286;-0.004;0.603;1.28;0.6651;1.5217;2.148;2.8397;;;;
13/08/2015;-0.28;0.011;0.629;1.311;0.7073;1.5724;2.1854;2.855;;;;
14/08/2015;-0.272;0.035;0.659;1.327;0.7218;1.597;2.1977;2.8416;;;;
17/08/2015;-0.259;0.015;0.626;1.299;0.7058;1.5673;2.1678;2.8176;;;;
18/08/2015;-0.257;0.028;0.641;1.32;0.718;1.5788;2.1925;2.8555;;;;
19/08/2015;-0.26;0.018;0.618;1.298;0.6574;1.4999;2.1256;2.8153;;;;
20/08/2015;-0.259;-0.005;0.581;1.257;0.6533;1.4687;2.0679;2.7429;;;;
21/08/2015;-0.258;-0.013;0.563;1.222;0.6128;1.4275;2.0365;2.7233;;;;
24/08/2015;-0.256;0.003;0.591;1.235;0.568;1.3669;2.0034;2.7293;;;;
25/08/2015;-0.242;0.083;0.729;1.397;0.6005;1.4175;2.0714;2.7992;;;;
26/08/2015;-0.232;0.066;0.703;1.377;0.672;1.4814;2.1752;2.9316;;;;
27/08/2015;-0.226;0.08;0.741;1.442;0.6878;1.4987;2.1841;2.9237;;;;
28/08/2015;-0.212;0.097;0.741;1.44;0.7156;1.5118;2.1806;2.9119;;;;
31/08/2015;-0.207;0.126;0.797;1.513;0.7375;1.5478;2.2179;2.9619;;;;
01/09/2015;-0.217;0.133;0.796;1.504;0.704;1.4874;2.1524;2.915;;;;
02/09/2015;-0.211;0.118;0.781;1.474;0.7081;1.5087;2.1843;2.9539;;;;
03/09/2015;-0.243;0.064;0.723;1.444;0.6923;1.4826;2.1596;2.9348;;;;
04/09/2015;-0.239;0.05;0.666;1.372;0.7067;1.4664;2.1244;2.8836;;;;
07/09/2015;-0.229;0.042;0.674;1.412;0.7067;1.4664;2.1244;2.8836;;;;
08/09/2015;-0.225;0.042;0.675;1.43;0.7327;1.5173;2.1828;2.9555;;;;
09/09/2015;-0.229;0.043;0.697;1.448;0.7409;1.5306;2.2006;2.9611;;;;
10/09/2015;-0.228;0.042;0.694;1.452;0.733;1.5471;2.222;2.9852;;;;
11/09/2015;-0.234;0.019;0.652;1.429;0.7053;1.5128;2.1883;2.9524;;;;
14/09/2015;-0.239;0.017;0.654;1.415;0.7256;1.5095;2.1831;2.9555;;;;
15/09/2015;-0.232;0.066;0.742;1.506;0.8024;1.6104;2.2867;3.0674;;;;
16/09/2015;-0.223;0.082;0.773;1.52;0.8108;1.6089;2.294;3.0822;;;;
17/09/2015;-0.207;0.105;0.779;1.513;0.6795;1.4784;2.1903;3.0054;;;;
18/09/2015;-0.238;0.037;0.662;1.378;0.6777;1.444;2.1336;2.9356;;;;
21/09/2015;-0.237;0.04;0.683;1.419;0.7062;1.4935;2.2012;3.0216;;;;
22/09/2015;-0.265;-0.015;0.589;1.319;0.6738;1.4292;2.1337;2.9428;;;;
23/09/2015;-0.258;-0.006;0.596;1.317;0.6993;1.4474;2.1497;2.9452;;;;
24/09/2015;-0.25;0.006;0.602;1.314;0.6798;1.4498;2.1266;2.9166;;;;
25/09/2015;-0.246;0.019;0.647;1.377;0.6918;1.4742;2.1623;2.9556;;;;
